geneID,A_1_R1,A_1_R2,A_1_R3,A_1_R4,A_1_R5,A_308_R1,A_308_R2,A_308_R3,A_308_R4,A_308_R5,E_1_R1,E_1_R2,E_1_R4,E_1_R5,E_1_R6,E_1_R7,E_1_R8,E_1_R9,E_308_R1,E_308_R2,E_308_R3,E_308_R4,E_308_R6,E_308_R7,E_308_R8
ENSMUSG00000027286,4.461869615,4.630027546,4.39818724,4.76160813,4.386509254,5.917111178,5.086465307,4.502494818,5.829109635,6.006874202,10.11191181,9.390218494,10.34906168,8.666118787,5.885923028,9.488881324,7.251034331,5.283701891,8.114281209,7.407164138,8.14206527,6.337500288,12.08645361,8.343719621,9.425446361
ENSMUSG00000027304,10.67652841,9.360348325,12.06887184,9.894188251,10.40060291,8.119572515,7.922175567,9.789101062,8.117721755,9.79530778,18.7666207,7.273840783,19.90184663,17.43895879,4.315688577,4.346765679,5.137855508,12.19507631,15.94475012,16.466761,8.197814022,16.32191022,4.908312823,6.928057681,2.938876468
ENSMUSG00000027306,16.084504,15.93318055,16.06444654,15.84794133,14.54630073,10.07190601,10.00960471,10.92683678,10.5153392,11.21661931,19.54520828,2.542307202,22.47670555,14.84591896,2.785408446,3.611760742,4.879232852,5.156882532,14.9227667,15.20525237,6.35762934,12.62737439,11.61653219,14.02276002,0.948785515
ENSMUSG00000027309,6.362509502,5.355854104,7.063846834,5.828186698,6.053019374,6.760652698,6.867368306,7.495432316,5.990598282,6.72628326,20.10049748,8.353934477,20.27248832,16.8806309,4.917611854,6.220869857,5.64061493,12.55434027,13.01946102,12.92593413,6.961889918,18.09650591,6.365686328,6.533699477,4.549671645
ENSMUSG00000027326,3.101497606,3.047260064,3.829545872,2.350888559,2.295913258,1.719052643,1.510365274,2.186607632,1.543104901,1.963681961,7.984966642,0.374618456,7.784348697,8.733742927,0.062265534,0.175716707,0.466582656,2.722073667,8.406374174,6.545577146,0.208161704,5.422809744,0.309285224,0.439276688,0.035741642
ENSMUSG00000027327,34.43470619,38.71596168,35.43964005,39.28396295,40.51050372,39.24958618,40.05040616,39.1651033,45.13578335,40.87074207,35.69012693,29.22835857,32.56724927,30.76763291,38.76064127,45.42282223,49.99044703,28.57654988,50.2314364,47.98579864,43.44010271,39.66007589,53.322724,56.60321497,48.66462235
ENSMUSG00000027330,19.33511003,18.98668259,19.26825929,18.58228444,18.06757966,16.64189507,16.56326828,16.50750728,16.86980572,17.21890053,22.48922298,5.210713721,23.01443468,15.59263941,14.97141061,13.60681011,15.48442465,10.78579761,26.60780424,20.42232756,15.34491242,17.34925208,20.96994848,22.27668926,16.50085988
ENSMUSG00000027331,13.47943628,14.65130228,14.36620598,13.36054025,13.72372044,10.61201068,9.330033421,9.43633802,10.50181139,9.227089566,12.27922527,1.851030579,11.5592744,10.51470063,3.001878837,4.529420779,2.577861474,6.203778991,13.00504842,12.25329392,7.056328949,9.65135304,7.260897253,10.81646458,4.402077986
ENSMUSG00000027333,19.44856524,18.9318711,19.53732841,18.14456062,19.47381842,14.47843061,13.59431364,13.98135371,12.95815268,14.64946772,7.721267974,9.349373699,8.040791493,7.056312713,8.590964456,13.21505817,14.14431552,8.029730424,8.122022142,7.836618997,8.885039829,12.06878197,8.439345084,15.19348323,8.48844573
ENSMUSG00000027339,9.855577561,8.628847279,10.84141299,7.922035259,9.086060361,6.488551853,6.380056988,7.771181745,5.539718824,6.691026478,6.595138244,2.737064564,5.708864087,6.243047036,4.063809883,4.24511759,3.289493067,6.322708794,6.686041963,4.865857756,5.108473832,13.72446669,4.027451503,6.491153857,4.198872403
ENSMUSG00000027349,26.94554981,26.4051059,28.46562445,26.58964525,26.44439012,22.55596263,21.30263501,22.71685342,21.92771486,23.26348595,28.43016848,21.07162642,29.93582143,27.32434382,25.41381863,27.15440226,21.35129364,23.95057937,30.02400104,31.93200111,25.83079464,32.43046644,29.23035156,28.11052646,25.82645204
ENSMUSG00000027351,13.28412007,13.39201963,12.99770955,12.71937356,13.93003041,13.77171681,15.09149406,14.90207994,14.70247065,14.24877985,17.36705741,13.13060148,14.2033854,15.18780202,12.45931673,12.4069256,13.91371818,11.53698172,15.78817319,13.73420907,11.25704599,13.78201513,11.82527692,10.90829064,8.735195607
ENSMUSG00000027353,3.920972737,4.050180745,3.569382761,3.556013845,3.505967441,3.026600757,2.90912056,2.986711631,2.959446495,3.22249619,5.352120935,3.047070482,6.353585816,6.203261,2.335186633,2.252711984,7.10980717,3.443361438,6.465854149,5.784307403,1.696019657,3.660340172,4.895593847,3.250069891,1.408833062
ENSMUSG00000027357,19.83895172,18.6337745,21.94226283,22.13274101,19.85805321,22.71091049,26.13704481,22.0706446,23.80091902,24.75441432,19.05895204,29.8596479,17.81056256,19.70278627,21.45636634,21.60840592,59.27679623,17.72008297,23.5053105,22.63208833,20.63468679,19.16223753,26.57114,19.86144033,20.84124146
ENSMUSG00000027366,19.46816618,19.38694366,18.77738233,19.31993395,20.10781636,20.74061118,20.5872218,21.18860173,20.08532667,21.7165116,18.65871287,13.35151466,16.48440013,16.13058313,15.66247221,17.32761977,10.35167149,13.14839761,11.83888087,11.02947582,18.19549662,13.17802325,17.69433196,15.56618973,15.54595972
ENSMUSG00000027367,29.34798481,31.31838239,28.26140399,31.06933313,33.18561387,34.04024153,35.55789453,32.35000379,33.96524775,31.6320656,32.42636054,35.17351134,33.68607081,33.9564719,38.11732382,32.31106562,51.31413561,28.30534376,38.51805736,35.33768897,29.44898942,29.03080381,40.60461449,31.15537484,27.42219012
ENSMUSG00000027378,11.0899175,10.79393477,13.16397127,11.82829991,10.98016768,10.48585562,8.311423501,10.09496555,8.355472089,10.53525261,11.20912967,3.278713471,13.89705384,14.66522925,5.241224801,8.581113165,4.467044912,11.9516817,11.65834316,10.3360432,8.805401518,14.96970835,5.342960139,8.456458884,5.423514025
ENSMUSG00000027379,16.94964348,16.95071555,17.77345113,15.71197645,17.92779189,14.75134628,14.17318621,16.58012335,15.04390791,15.61236064,23.35898545,2.345274606,23.10909282,20.02730953,2.192610725,3.422135527,6.300053497,6.870818644,23.80472711,21.49522448,5.817873388,13.63394703,11.34291397,11.75449287,1.711336165
ENSMUSG00000027381,3.252343864,2.74077872,3.585193064,3.425460623,3.193514301,4.559513541,4.369320899,5.210343841,4.688498544,4.400016188,6.317915196,3.432191144,4.78365979,2.39106747,6.440039908,6.327685644,2.862507193,2.25664811,1.961066902,1.913054114,5.647390922,4.625440338,2.435948467,3.231771501,6.237044343
ENSMUSG00000027394,4.709644458,4.82785647,4.815745007,5.023623751,4.397074527,3.958410964,4.412965764,4.117544478,3.715919978,4.049666784,0.188289793,0.097598526,0.398309477,0.244130919,0.449006257,0.612719196,0.082792585,0.242769815,0.082716866,0.119181459,0.56195147,0.368563391,0.067433571,0.323021139,0.467998733
ENSMUSG00000027395,10.17123964,9.573975084,10.52630218,10.3577233,11.5243367,11.41159262,12.06679941,12.45895994,12.93041217,12.9285668,14.36476663,17.30554883,12.66614227,17.30425049,11.25701044,8.970430215,24.24685076,12.38238697,22.0429866,18.51551638,7.821054002,12.3181648,14.61017403,11.43881036,6.531476717
ENSMUSG00000027397,10.87219371,9.495089165,11.33003559,9.578931095,10.7879314,10.68391512,12.61071964,13.41242438,12.09913372,12.03345081,19.44932489,11.66455762,15.00430617,21.65335233,9.878112712,6.957660945,32.82554043,28.20306211,26.2185132,21.61777355,4.627930643,14.00016344,11.60920977,4.649762286,4.581957832
ENSMUSG00000027412,0.800249609,0.965827296,1.186018817,0.951696148,1.02715797,1.123443819,1.416945439,1.096454547,1.289115426,1.513748637,2.425050831,1.812616826,2.351952465,4.691126865,2.721500272,3.094031939,0.381382732,3.402873711,2.457280045,3.403846518,1.705621697,2.081151417,1.094606851,2.948555097,1.339024066
ENSMUSG00000027422,52.56574892,40.22195495,66.28049414,39.93562328,40.41855506,25.53625452,26.01909716,37.14318623,23.76606093,26.86621691,86.83670503,20.32883684,71.13962293,93.96385911,6.692011385,7.269485383,9.430932258,103.9233356,88.23167649,96.72736843,17.70490607,82.14403397,6.107429523,17.67670774,3.078462108
ENSMUSG00000027427,4.778171919,5.057758052,5.065472441,5.200871504,5.163044475,6.528498013,5.837763082,5.542253275,6.13759852,5.563916147,9.193195229,6.56894949,8.385735857,8.660265722,7.623273607,6.70560976,9.510809989,6.144221159,8.077254571,8.369118041,5.424377432,7.078556774,7.239337627,7.641365806,5.550791517
ENSMUSG00000027429,19.20056172,18.66866136,19.13162621,18.66030166,18.31774956,18.83652496,19.79722739,20.84219975,20.18859456,21.10754924,21.74816986,18.69528598,25.59129928,28.1418354,14.41679419,16.19095897,18.08409591,18.08175353,19.88707719,18.99295305,16.31086008,19.80003084,20.61029154,19.38330691,10.31211721
ENSMUSG00000027439,9.130623437,9.31552246,9.390068999,9.261366538,8.750780662,7.500876077,7.845126382,8.959304427,7.584258491,8.552724286,12.81577277,12.00697102,12.94164429,13.04107333,31.06214431,19.04047475,14.63046419,10.88556732,10.32919322,8.900207779,22.15343703,11.23931802,18.70228331,19.92591718,17.00683961
ENSMUSG00000027447,837.6022141,898.5150735,790.9367904,882.7919493,887.8753783,1236.005109,1185.330487,1112.881582,1172.681352,1209.395673,459.1712929,995.9874726,587.5706431,473.7871874,1285.083387,1361.758511,414.4412342,775.7240549,327.3151995,342.6569227,994.6600228,469.2963693,733.0381184,882.3204285,1322.228811
ENSMUSG00000027459,5.96891476,6.901411705,6.376376432,7.9025759,6.943351546,5.664089493,6.121272739,5.734977383,4.927643913,5.597946216,9.54655815,10.45040445,9.816942146,11.34200233,9.231741835,11.83456292,6.682798106,6.521939673,10.48465448,10.25155433,9.58204094,8.204726805,12.02182017,13.81678878,14.66892554
ENSMUSG00000027460,0.665165919,0.30216799,0.303229328,0.24191938,0.40953277,1.174174192,1.125817781,0.805345852,0.987489907,1.115324919,3.998402008,5.747965686,13.32805425,0.954985786,1.271087982,1.663100315,0.222657982,0.925919915,1.271167692,2.074640405,0.62806543,3.046252675,1.428836016,1.569293235,0.417878731
ENSMUSG00000027465,32.49890855,32.93447959,31.4805613,31.40855903,32.1397124,37.19004578,38.41859738,34.51287446,37.84501399,35.30222037,37.3350953,25.37207127,38.23734332,35.52773853,28.35551506,29.74643604,37.36793369,29.93824024,32.77220115,34.51707445,26.847282,30.22406849,24.69508268,24.62449911,30.44889401
ENSMUSG00000027469,34.7627175,30.3379647,36.11168662,31.37734226,31.80559514,20.60983374,22.79595926,26.51981856,22.71453014,22.98536826,40.13239028,7.908248195,40.39019631,39.37432104,4.277516159,4.474435747,15.60314705,22.25079625,47.06799194,43.79353163,9.671292915,27.66508747,17.00356406,20.01652536,2.128940897
ENSMUSG00000027479,28.47926366,29.34633088,28.86427977,28.26541111,28.51736549,33.75849588,34.72583047,31.38032326,31.83975175,32.48555444,29.1373248,28.23971457,28.9718241,28.13201842,27.25390249,29.36356485,32.49092789,20.4259576,30.14669263,32.02298585,25.25279658,27.60034899,37.57956483,27.86796217,23.34607441
ENSMUSG00000027488,0.817186547,0.744962495,0.581450419,0.326250155,0.448737221,0.180924967,0.137065776,0.43095974,0.367887488,0.289988559,0.230587782,0.232406522,0.069213009,1.124886765,0.202584561,1.17914074,0.399228488,0.962529342,1.139609617,2.349871358,0.221203912,0.738917685,0.602160794,2.032161433,0.872156454
ENSMUSG00000027490,24.51507532,24.36174577,24.22243751,24.95163852,24.0918581,26.94737097,28.37822099,25.68371069,29.36010009,28.03836752,30.09829671,21.05072475,32.53231676,26.60896308,19.01942726,29.43494029,24.7043458,20.62519035,37.57111132,38.96054448,21.04552485,22.56656182,34.41131025,22.99093929,19.20967327
ENSMUSG00000027495,5.699392096,5.339996339,5.19970287,5.00958489,5.431787718,6.999683668,6.594908888,6.262995594,7.815585377,5.833318188,7.353077467,8.46197479,13.98674937,6.658233774,6.982278259,7.831222905,7.00404213,6.682418697,4.759586411,6.139759566,6.907225164,6.815360877,4.214672733,5.341679011,9.955682799
ENSMUSG00000027499,6.65792561,7.375548969,6.572395859,6.45356668,7.03391966,8.328192308,8.71053689,7.076938086,8.076208858,7.826142313,3.035284632,2.877688726,3.350594949,3.420822355,6.10990059,6.884583462,4.530075658,1.30952332,3.326221604,4.477964227,5.432445616,2.506274961,7.065813293,6.731878464,5.500505809
ENSMUSG00000027508,1.003334897,0.817216457,0.932647799,0.805259655,0.884489049,1.120788093,1.244153597,1.250095448,1.055702781,1.186914864,0.952291788,0.227953189,1.101671136,0.533434633,0.202624435,0.242099994,0.223268468,0.637895626,1.111235939,0.942770671,0.488488995,0.49983357,0.267334303,0.507239715,0.03376754
ENSMUSG00000027509,32.17855551,30.14942045,32.16056433,31.40449207,32.8866868,35.06798535,35.21142677,34.97065937,34.73243489,32.35780289,38.29229786,52.05613913,39.68141012,40.57839863,38.41256804,30.22589633,64.22181513,38.15634224,45.85013369,47.71232681,32.20142296,38.21411729,41.57524145,30.32320419,36.51515552
ENSMUSG00000027510,3.425198434,2.938553894,3.686094131,3.009857924,3.258544737,3.530790956,4.737933031,3.508541838,4.2052091,3.850916215,6.732005735,7.859864265,5.000490729,9.213823025,5.748847608,3.780489882,14.85683634,3.985788647,8.611982527,7.779147835,2.181383698,3.404021269,5.288085811,2.607864305,3.198101362
ENSMUSG00000027533,58.62114698,61.09389052,56.74382485,62.0384935,60.51456637,59.41630663,54.54458762,47.45978516,50.58778435,50.0157915,14.0752726,14.97399239,13.05784574,10.46768238,33.79799321,35.97905407,31.99603581,16.65833912,24.85008283,30.79557625,30.32900557,24.1639901,46.77871439,48.20557434,12.72813089
ENSMUSG00000027534,4.170587877,3.957480602,3.754456737,3.817654267,3.556633189,4.716814243,4.864448197,4.600780764,4.538543826,4.327490337,7.944203383,5.9386176,8.249666992,5.528483657,8.017196167,7.709139863,8.305099994,3.699946545,4.944925985,5.972541545,5.470663379,4.9138199,6.870854475,6.782948855,7.341053016
ENSMUSG00000027550,5.309272034,4.818046622,5.392246924,4.647361274,4.71052162,3.054502065,3.237929771,3.84731247,3.091834751,3.249071762,7.364637555,2.196072623,6.697089075,7.040098304,1.205994374,1.802981825,1.835910527,4.375529765,5.561322782,4.933277423,3.400084865,6.173258609,2.248680732,4.13591182,0.445027189
ENSMUSG00000027593,152.19247,148.8601277,161.8336144,147.9119216,149.7441222,132.1305362,124.5936018,129.0365458,132.9475416,129.8002149,148.8191085,99.57385203,129.6769999,161.3949165,106.3397644,121.2830454,162.7231982,101.7053423,179.1208153,184.4343135,142.9154447,187.5711676,121.883079,137.773697,124.1020434
ENSMUSG00000027598,11.63118715,11.01402749,10.79431653,10.77103304,11.81425848,11.51464861,11.7553761,12.05125999,11.88291301,13.40258563,15.0867127,11.72611943,18.71558967,17.82989403,10.29666369,11.87552357,13.13142217,13.75209148,13.94660265,11.52373588,13.94001303,14.29802193,10.82832331,14.68254817,8.935747206
ENSMUSG00000027599,21.69288584,22.43273646,20.62297834,22.2528726,22.40837885,22.52375479,24.26580553,22.69473268,22.84533793,24.12727303,17.63625534,15.45462903,19.9242175,14.75047929,18.95814371,18.15209381,19.52533381,17.29906088,18.48028238,16.52045862,17.72099186,16.46171607,25.14713113,17.87201728,15.64139201
ENSMUSG00000027602,74.32290193,77.52777711,70.59711182,77.0968248,73.09533856,68.99700512,63.60951082,61.58682646,66.22922526,59.66099223,32.36850064,82.12736524,37.97854334,30.73119785,93.8537199,120.4812982,66.4759313,31.05839167,29.50705279,33.03989783,107.9552007,64.69826044,59.86749765,83.53631016,119.5448655
ENSMUSG00000027628,13.56893538,13.96146498,12.07356744,14.07417894,14.10404047,15.73805531,15.85299486,13.38635194,16.82075381,15.46910479,12.65378207,23.5272982,16.55547444,13.61554892,15.58909481,18.33052901,26.56284861,12.68228946,12.2043496,12.57913527,17.62174637,11.42359172,19.33606311,17.51060875,21.05596784
ENSMUSG00000027636,0.110816917,0,0.014884807,0,0,0,0,0,0,0,0.061980646,0.033317074,0.016536935,0.112507155,0.12705827,0.307341702,0.317956388,0.111879893,0.108913918,0.164773479,0.052851837,0.091318046,0.345295567,0.176075138,0.250059254
ENSMUSG00000027641,6.902040595,6.784252461,7.163048368,5.844898691,6.240125595,6.088390988,5.717186801,5.306863442,5.671994165,5.320089519,8.350572652,2.118752077,9.960272099,6.53557349,2.064418764,2.666289612,6.70759149,2.611056268,6.304641884,4.769077222,2.499233155,4.534115635,6.851499956,4.776448833,1.223243375
ENSMUSG00000027654,12.07751226,12.04469822,11.40885541,11.35926233,12.57754362,10.42656231,10.15166742,8.423170024,9.727547057,9.735292865,10.64932912,3.244179957,11.50811166,9.95008816,3.388931391,4.907712729,3.124437431,2.798476518,11.77281568,10.17294689,7.160804586,5.873550349,13.18677858,13.85609083,1.689351065
ENSMUSG00000027656,17.41342393,15.03270368,14.46766835,17.23942166,13.52791195,22.22943473,22.31575421,21.82791563,23.12495706,21.20998929,127.455032,121.7545996,205.2087881,55.32570433,31.64349635,103.4520616,42.04013264,34.44221545,19.87260841,43.41114974,134.7642833,251.8099728,48.87972115,137.0343943,338.1961944
ENSMUSG00000027669,4.834478101,3.889886958,4.449604074,4.95605648,4.892407088,3.807435911,3.661033659,4.061832419,3.560381109,3.694927717,3.451640895,2.799609188,3.41862869,4.220322171,2.40257537,2.885393158,2.135835058,3.577442147,3.869558782,4.873937401,2.087361146,3.549224992,2.952847125,2.444088513,3.292855996
ENSMUSG00000027698,14.10915266,14.33173332,13.52270394,14.00565336,14.44672968,21.084826,22.78671104,20.32373701,20.44328937,21.97167304,23.4585816,23.37000094,40.23132846,21.1292204,24.92196517,24.20713369,35.61696363,21.2465287,16.05754608,14.05707801,16.65983108,21.52516356,18.8012396,16.99582423,19.08348405
ENSMUSG00000027699,19.63943344,20.25728638,20.20930522,20.20549214,21.03106035,17.97015805,19.0507172,17.62771791,18.31764776,18.25679844,20.33898088,5.066519054,20.31065863,17.81839639,4.609214004,5.870124956,9.809117996,7.367110269,24.42112072,19.31565101,6.780957977,13.36845231,18.07666662,15.08244216,1.239498464
ENSMUSG00000027712,338.6586314,335.5678057,329.0985237,339.5919736,352.8335701,302.3750017,315.3543429,306.2293167,315.280222,304.4056766,155.7899424,149.2858445,133.5464326,150.5642087,146.8397914,186.7749222,112.7243129,113.2516557,157.1728123,184.2775981,209.3486155,173.7332565,219.7812975,239.3311858,148.2809555
ENSMUSG00000027715,45.89047758,47.95097737,47.34304078,46.1645552,46.34060997,41.68276293,42.12795703,42.27146333,45.8823992,43.00859627,36.78323417,5.781355301,37.23814793,29.90492561,10.55965191,16.35783823,18.97584966,14.96261463,40.25664565,37.27842444,19.31415471,25.95811569,49.14621868,39.11103843,4.452029137
ENSMUSG00000027737,0.617202652,0.845917682,0.676233526,0.607495946,0.796120939,0.784631294,0.886359675,0.824687825,0.934610448,0.86108944,1.491135987,3.945105116,1.012378719,0.586050465,0.438632241,0.365163961,7.72967418,3.23835121,1.450501565,1.250590285,0.204350509,0.417810491,0.639724873,0.263032806,0.201426835
ENSMUSG00000027750,113.758796,100.3507254,122.8142285,93.43721238,103.2736594,142.065843,159.3395728,210.0689058,150.3710964,163.6345568,55.13533401,68.3722438,75.25287287,69.93681799,6.304200695,28.11487485,1.442768161,224.430617,7.815717276,2.848308312,20.25564554,27.26724564,1.401894456,27.30566206,3.092632355
ENSMUSG00000027751,6.504991658,6.587757344,8.589667931,6.314735047,7.244386495,5.790232252,5.442003483,5.933173147,5.881636402,5.764269903,11.61041116,4.026490228,13.39027889,10.65090601,2.687204943,3.162990022,6.220239958,8.929556122,8.33634215,8.131336735,6.86638823,11.0361199,4.903302332,6.093624784,2.526251247
ENSMUSG00000027763,42.32523636,39.37176478,49.45497805,39.34081359,43.35726369,32.1906766,32.05281535,33.41042414,33.94220482,36.68874227,44.16278766,11.07674473,39.81604048,58.90431057,15.24129336,19.84449393,14.33173036,33.59967738,51.82944994,46.84116273,20.48114775,39.25393579,19.99775566,27.95599876,14.71364277
ENSMUSG00000027770,27.31738763,27.74200509,30.67141135,28.14615645,28.34865099,24.62587587,25.6815652,26.63597165,24.40517835,24.41600391,26.19955024,20.46351064,29.90349926,22.52227956,17.47731508,14.42793555,25.34172132,24.26310362,21.71287148,20.56654818,16.84664811,28.14597483,19.02313408,20.72223199,9.450551681
ENSMUSG00000027775,69.41296119,72.0991988,65.63580434,71.24858194,74.45322131,81.75087396,82.55205967,81.81055149,77.61325808,81.83316196,79.77953963,56.47740699,103.281366,58.29317579,59.9070541,78.29807855,80.45074435,68.26245757,66.38030856,74.91916615,73.79798932,81.24600244,77.76788977,77.67856427,82.08455831
ENSMUSG00000027784,7.426927304,6.883671261,6.921947201,6.280001521,7.440554973,7.328623512,7.650862089,8.693489406,7.517013934,8.174669226,7.057395305,3.549955943,8.019154339,6.28688835,4.767718044,4.906054509,3.382827052,4.232646736,4.355400167,3.71075403,6.690934834,7.409212829,4.469482065,7.276963288,3.453848843
ENSMUSG00000027790,0.023718559,0.029630533,0.081770171,0.05839401,0,0,0,0.007346238,0,0,0,0,0,0.05618743,0,0,0.055576939,0.009312361,0,0.009143318,0,0.009121067,0,0.015988009,0.015610326
ENSMUSG00000027797,24.3514774,23.70381671,23.02575255,23.02475547,24.50000367,32.44999167,33.96578839,35.65115081,33.70383465,33.57078065,41.51734918,13.94827117,51.95239433,18.51375704,15.61068688,18.33974556,17.11799479,18.3681492,10.90065653,8.920249999,22.72726662,30.17615813,17.8049347,25.48312343,17.37297978
ENSMUSG00000027800,121.793387,123.0718051,112.0960762,124.1324419,127.6737481,139.8307351,138.7627192,125.6667531,139.6718522,129.7001148,86.42223091,94.73224397,85.70604509,44.89072919,57.21450125,77.0106936,40.90713854,85.20325952,103.8318347,93.53219823,65.69494474,51.73021748,150.1192133,91.64291296,76.40949709
ENSMUSG00000027803,31.78451233,33.00047011,32.38150859,32.53613806,32.25965253,38.08722849,40.06844775,37.91299245,40.67653202,37.93800311,29.90717268,26.14946943,35.74539287,25.71947815,28.09041215,27.68464051,31.32499637,23.75849452,23.95590271,20.41855734,28.73608513,26.6691115,22.82831185,26.35239274,21.1893075
ENSMUSG00000027804,24.24927647,25.4755236,24.35822346,24.84968915,23.62625175,28.95631361,28.67769616,28.50637008,29.730453,27.24153448,31.84164209,40.71424451,32.6200039,22.62658291,28.94624704,26.89833396,54.44707672,29.82444851,43.19348083,41.33061544,18.3323531,29.58556711,40.90490871,22.60350126,21.1222981
ENSMUSG00000027806,11.13601628,10.13911102,12.08937621,10.53705737,11.20012183,8.161198033,8.38646475,9.525079796,8.848128783,10.09894789,10.16408885,3.820035122,9.978756274,11.40328636,4.046190077,4.236685254,6.338298005,7.597479843,8.612446119,9.715930655,4.146669307,7.570560752,4.78458457,6.985439683,2.005078204
ENSMUSG00000027808,117.3551933,128.425343,112.481226,129.3600585,130.434585,146.3373612,141.953566,123.274486,145.4348019,139.1508065,73.22909193,124.8294481,77.1113955,59.33431387,163.8808432,156.3680655,177.0858496,62.50236735,77.47781289,87.17750568,110.0328897,67.44932733,150.5135949,121.2136612,109.2478455
ENSMUSG00000027828,188.6281944,199.2372282,181.5595857,196.7042259,201.6178664,226.5382562,225.9880828,197.023922,219.1318247,222.5231533,125.1513333,140.2533983,149.7208622,101.2953052,196.1262536,179.5510398,149.1771858,98.98703163,101.4182503,109.4861906,137.1841197,120.6411748,195.453289,148.8321511,152.2301456
ENSMUSG00000027829,8.572893684,6.709583016,11.88202912,6.01228765,6.907927326,4.186492663,4.898736583,6.262562738,4.740978695,4.890252505,19.61251157,5.954121289,16.63784864,7.120118991,3.302553464,3.716021566,5.956617593,10.03059807,11.61840673,8.466037947,4.497711803,12.43829977,5.115436061,4.270745575,2.315339097
ENSMUSG00000027832,82.87302116,83.31619632,88.34185271,78.6631152,81.43637,51.82211303,51.83598244,57.28036431,50.78080999,52.6056839,101.8427901,790.4562498,56.08046674,2.408471134,40.42994927,75.22119327,312.8701918,21.3509337,70.54359657,27.27244151,23.37334909,126.0462117,24.25784138,121.6786396,56.81941913
ENSMUSG00000027859,14.55185234,14.0057377,15.47160908,11.42136654,13.1094711,19.19996137,16.28174754,15.40020202,15.69568203,16.28769657,17.90420879,11.30707656,19.01130343,24.79744895,19.54868482,12.74945361,15.09110219,16.11254262,39.23621615,55.98925066,9.619212476,15.55284024,19.54535815,11.58636981,9.277169346
ENSMUSG00000027860,18.94756382,18.34709939,17.94477047,18.00227184,19.07780422,18.84012785,21.66619833,22.62847394,21.60537066,21.53348034,15.3512059,8.866182833,19.89332222,12.20135645,9.787103224,14.0050798,6.647179673,9.290849895,12.3650964,9.457102916,17.38710852,12.63181414,11.14391618,17.42906088,11.73515512
ENSMUSG00000027864,28.89163123,28.61639529,27.26981563,26.82831255,30.46766547,29.38195845,31.30212373,34.52187379,28.13671957,30.64100723,18.76403677,13.13248452,26.3148166,14.83886833,36.8290117,26.57037879,6.614748111,20.77694167,12.17957296,15.23528378,24.99892796,24.42568956,12.48852512,20.09319945,22.31884496
ENSMUSG00000027868,26.31762832,26.17910992,28.24418352,25.52800537,26.42596173,19.4613569,20.44992423,20.82366662,21.06634981,21.89690694,17.17289733,8.09690375,23.96174048,12.75653195,10.1843551,10.45750932,6.945162585,13.91353227,16.16281327,14.8515305,14.55546415,21.39323679,9.039287963,17.18837367,6.72335774
ENSMUSG00000027881,16.03298722,12.96094404,19.7942622,14.31150084,14.00248105,12.25507482,11.97178692,13.97837627,12.12202713,11.22894152,35.91346834,15.84577992,32.53973932,26.89439779,10.6471198,9.135835717,11.78640296,24.64037089,31.65558439,27.86387748,8.904606183,32.68422374,12.97695044,10.62825445,6.121372877
ENSMUSG00000027883,26.18339544,24.22975014,26.84501681,24.86900801,25.4485481,21.10109117,20.94488226,22.74121945,21.85819354,22.39828832,18.3671441,8.693213121,18.29957931,19.53864609,15.84347513,15.90140759,7.3368982,9.889184684,13.79255598,12.61945965,14.94322994,18.25446164,16.41973707,19.93049485,10.82569185
ENSMUSG00000027889,20.92804157,19.51169595,21.99290125,19.86907579,20.26840408,21.32561205,20.23270479,23.45960407,23.7275157,22.9046357,24.87203519,18.31777267,22.89844462,28.86640769,12.37463511,13.08006286,15.62956441,30.20908852,30.39885932,25.36595159,13.58910511,16.37856948,14.25939198,16.44078252,8.758171215
ENSMUSG00000027905,10.28798974,10.67147732,9.794966209,9.124265047,10.96757721,11.32542543,11.06009933,10.82389595,11.71547148,11.2288319,9.726160877,9.598293349,10.89907541,7.38819576,7.67191395,7.411252869,10.54293036,6.774510486,9.548695052,9.237203101,6.887331223,7.495139988,11.89117702,8.551152045,5.374165021
ENSMUSG00000027935,19.32513901,19.60241427,18.23266787,18.60931462,18.24663849,15.16773483,14.8279823,15.48396358,14.33988877,15.62850963,9.419612728,4.970083273,13.44635125,7.524899928,11.09778629,16.70860989,4.175284199,10.26456512,6.941318779,9.539705133,17.10091227,15.00381948,12.07935405,13.95699488,18.97969617
ENSMUSG00000027937,33.47166969,33.24345325,34.68658806,32.1256024,33.00439842,39.64845847,37.71576672,36.78108387,36.90099999,40.97319734,20.02796775,27.21446597,30.63280198,16.65836526,25.53584376,27.64625491,29.32012743,20.94602969,20.39074311,20.66467945,17.9344381,21.65004055,25.2212068,21.78429351,20.42565066
ENSMUSG00000027942,13.76860454,15.09315449,14.53174785,15.23711741,15.27005329,17.35968986,16.7562653,15.40580514,16.75177623,16.40477948,12.21713184,16.45530477,14.87470332,10.53024467,22.14645169,20.28373359,19.73284881,10.23883458,13.03429164,14.48190574,16.82734576,14.13107981,18.71150214,18.31619727,21.70926815
